Thackerville,OK,33.7936,-97.142
Billings,OK,36.5316,-97.4352
Wauhillau,OK,35.8643,-94.7605
Cedar Lake,OK,35.4276,-98.193
Gage,OK,36.3182,-99.7575
Terral,OK,33.8966,-97.9383
Fargo,OK,36.3743,-99.6221
Carmen,OK,36.5791,-98.4579
Tonkawa Tribal Housing,OK,36.6697,-97.2662
Baron,OK,35.9308,-94.6089
Paden,OK,35.508,-96.5674
Sand Hill,OK,35.6343,-95.2012
Titanic,OK,35.8889,-94.7434
Turpin,OK,36.8705,-100.8825
Marshall,OK,36.1502,-97.6234
Wakita,OK,36.8819,-97.9241
Fort Supply,OK,36.5721,-99.5735
Barber,OK,35.7562,-94.8414
Tenkiller,OK,35.7935,-94.8537
Hardesty,OK,36.6148,-101.1936
Bradley,OK,34.878,-97.7088
Kremlin,OK,36.5467,-97.8321
Tupelo,OK,34.6027,-96.4208
Long,OK,35.4993,-94.547
Notchietown,OK,35.5857,-95.0901
Gans,OK,35.3874,-94.6946
Marland,OK,36.5611,-97.1529
Delaware,OK,36.779,-95.6425
Twin Oaks,OK,36.1974,-94.8378
Bell,OK,35.7366,-94.5677
Little Rock,OK,36.217,-95.0926
Wynona,OK,36.5458,-96.3264
Mead,OK,33.9979,-96.5187
Snake Creek,OK,36.1786,-95.0937
Leach,OK,36.1979,-94.9099
Randlett,OK,34.1773,-98.4639
Peavine,OK,35.8903,-94.6064
Liberty,OK,35.4656,-94.5442
Lamont,OK,36.6911,-97.5583
Evening Shade,OK,35.6195,-94.9104
Nicut,OK,35.5986,-94.5626
Cromwell,OK,35.3525,-96.4557
Watts,OK,36.1073,-94.5718
Chewey,OK,36.121,-94.7492
Lane,OK,34.2997,-95.9894
Taloga,OK,36.0402,-98.964
Fitzhugh,OK,34.6582,-96.7665
Gregory,OK,36.1697,-95.5741
Medicine Park,OK,34.7287,-98.4782
Gowen,OK,34.8781,-95.4742
Cameron,OK,35.1374,-94.5393
Ralston,OK,36.5035,-96.7373
Ripley,OK,36.0158,-96.9039
Belfonte,OK,35.5368,-94.5507
Lenapah,OK,36.8514,-95.6357
Kaw City,OK,36.7675,-96.8602
Gotebo,OK,35.0712,-98.8743
Crescent Springs,OK,35.8968,-97.6028
Dover,OK,35.9816,-97.9108
North Miami,OK,36.9202,-94.8797
Tribbey,OK,35.1006,-97.0957
Grant,OK,33.9387,-95.5156
Oktaha,OK,35.5775,-95.4779
Jennings,OK,36.1823,-96.5692
Little Ponderosa,OK,36.9612,-100.8782
Coleman,OK,34.2635,-96.4194
Indiahoma,OK,34.6197,-98.7522
Kinta,OK,35.1194,-95.2378
Francis,OK,34.8745,-96.5926
Canadian Shores,OK,35.1743,-95.7425
Bessie,OK,35.3854,-98.9892
Butler,OK,35.6365,-99.1861
Wanette,OK,34.9626,-97.0317
Rocky,OK,35.1562,-99.0597
Caney,OK,35.8352,-94.8421
Agra,OK,35.895,-96.8703
Rattan,OK,34.2005,-95.4131
Jet,OK,36.6665,-98.1815
Haworth,OK,33.8405,-94.6571
Mulhall,OK,36.0913,-97.361
Proctor,OK,35.9823,-94.7481
Avant,OK,36.4888,-96.045
Goltry,OK,36.5319,-98.151
Gracemont,OK,35.1879,-98.2591
Dill City,OK,35.2816,-99.1336
Bennington,OK,34.0038,-96.0376
Greasy,OK,35.6698,-94.7003
Foster,OK,34.6046,-97.4907
Mill Creek,OK,34.4022,-96.8249
Davidson,OK,34.2418,-99.0783
Talala,OK,36.5295,-95.7011
Preston,OK,35.7113,-95.9888
Chance,OK,36.0607,-94.6478
Adams,OK,36.7546,-101.0752
Lehigh,OK,34.4707,-96.2208
Arpelar,OK,34.9356,-95.9589
Rose,OK,36.2123,-95.0381
Sand Point,OK,33.9651,-96.5639
Millerton,OK,33.9857,-95.0196
Mallard Bay,OK,35.8623,-95.2638
Milburn,OK,34.24,-96.552
Bluejacket,OK,36.8003,-95.074
Ballou,OK,36.1421,-95.1998
Gideon,OK,35.9972,-95.028
Grand Lake Towne,OK,36.5048,-95.0252
West Peavine,OK,35.9133,-94.6481
Oaks,OK,36.1698,-94.8529
Roosevelt,OK,34.8483,-99.0223
Manitou,OK,34.5072,-98.9812
Cedar Crest,OK,36.1232,-95.1732
Ames,OK,36.247,-98.1861
Optima,OK,36.7613,-101.3491
Soper,OK,34.0321,-95.6965
White Oak,OK,36.6098,-95.2762
Red Rock,OK,36.4601,-97.1796
Byars,OK,34.8724,-97.0542
Sycamore,OK,36.399,-94.7149
Elm Grove,OK,35.7926,-94.5694
Freedom,OK,36.768,-99.1126
Steely Hollow,OK,35.9877,-94.9456
Dale,OK,35.3842,-97.0434
River Bottom,OK,35.6357,-95.2378
Camargo,OK,36.0179,-99.2885
Hochatown,OK,34.1482,-94.7465
Cloud Creek,OK,36.2938,-94.7543
Dougherty,OK,34.4005,-97.0514
Haywood,OK,34.8919,-95.9518
Rocky Ford,OK,36.1558,-94.911
Gene Autry,OK,34.3151,-97.0383
Slick,OK,35.7799,-96.28
Nash,OK,36.6649,-98.0517
Hanson,OK,35.4376,-94.6958
Aline,OK,36.5097,-98.4485
Oak Hill-Piney,OK,36.3787,-94.7265
Lebanon,OK,33.9737,-96.9177
Sportmans Shores,OK,36.4645,-95.083
Eldon,OK,35.9305,-94.8179
Alderson,OK,34.9006,-95.6896
Kemp,OK,33.7696,-96.3542
Meno,OK,36.3882,-98.1779
Teresita,OK,36.123,-94.9803
Canadian,OK,35.174,-95.6494
Cimarron City,OK,35.8887,-97.6023
Caney,OK,34.2357,-96.2173
Clarita,OK,34.4825,-96.4367
Braggs,OK,35.6634,-95.1984
Lamar,OK,35.0942,-96.1241
Pittsburg,OK,34.7116,-95.8502
Stuart,OK,34.901,-96.0994
Middleberg,OK,35.1067,-97.7341
Carter,OK,35.217,-99.5036
Big Cabin,OK,36.5423,-95.222
Tamaha,OK,35.4057,-95.0178
Dry Creek,OK,35.7275,-94.8704
Short,OK,35.5664,-94.4936
Drowning Creek,OK,36.4778,-94.8942
Marble City,OK,35.5823,-94.8186
Willow,OK,35.0515,-99.5098
Dixon,OK,35.161,-96.5184
Edgewater Park,OK,34.8247,-98.3752
Stoney Point,OK,35.5847,-94.6635
Warwick,OK,35.6881,-97.0018
Devol,OK,34.1954,-98.5882
Leonard,OK,35.9228,-95.801
Bee,OK,34.125,-96.5687
Norge,OK,34.9888,-97.9941
Whitesboro,OK,34.6963,-94.8789
Garvin,OK,33.9561,-94.9357
White Water,OK,36.5017,-94.7289
Honey Hill,OK,35.7694,-94.5716
Keyes,OK,36.8076,-102.2517
Fairmont,OK,36.356,-97.7055
Lequire,OK,35.1098,-95.1065
Castle,OK,35.4717,-96.3921
Boynton,OK,35.6495,-95.6535
Longdale,OK,36.1338,-98.5512
Box,OK,35.5784,-94.9718
Grayson,OK,35.5054,-95.8716
Arcadia,OK,35.6655,-97.3255
Greenville,OK,34.0061,-97.124
Blue,OK,33.99,-96.2304
Breckenridge,OK,36.4621,-97.7274
Burlington,OK,36.9001,-98.4235
Zena,OK,36.5084,-94.8481
Tatums,OK,34.4779,-97.466
Horntown,OK,35.0869,-96.2476
Tiawah,OK,36.2483,-95.5362
Monroe,OK,34.9937,-94.5156
Etowah,OK,35.129,-97.1641
Disney,OK,36.4769,-95.0195
Woodlawn Park,OK,35.5096,-97.6499
Briartown,OK,35.2974,-95.2386
Wainwright,OK,35.6134,-95.566
Iron Post,OK,36.1558,-95.1353
Christie,OK,35.9709,-94.6542
Pensacola,OK,36.4593,-95.1277
Braman,OK,36.9236,-97.3358
Martha,OK,34.7262,-99.3867
Connerville,OK,34.4436,-96.6359
Platter,OK,33.9066,-96.5338
Sparks,OK,35.6113,-96.8191
Pocasset,OK,35.178,-97.9592
Reydon,OK,35.6499,-99.9236
Narcissa,OK,36.801,-94.9279
Dennis,OK,36.5433,-94.8693
Little City,OK,34.084,-96.616
Le Flore,OK,34.8981,-94.9772
Hunter,OK,36.564,-97.6625
Hickory,OK,34.5569,-96.8584
Bromide,OK,34.4183,-96.4948
Manchester,OK,36.9945,-98.0351
Indianola,OK,35.1637,-95.7761
Murphy,OK,36.1341,-95.2414
Cornish,OK,34.1636,-97.5964
Cayuga,OK,36.6252,-94.6542
Hennepin,OK,34.5143,-97.349
Yeager,OK,35.1568,-96.3401
Greenfield,OK,35.729,-98.3775
Deer Creek,OK,36.8068,-97.5195
Loyal,OK,35.9727,-98.1182
Twin Lakes,OK,35.8679,-97.6653
Bull Hollow,OK,36.3046,-94.9008
Lookeba,OK,35.363,-98.3638
Enterprise,OK,35.2248,-95.3768
Wann,OK,36.9146,-95.8047
Burbank,OK,36.6964,-96.7293
Foss,OK,35.45,-99.1707
Kenefic,OK,34.15,-96.3644
Flute Springs,OK,35.623,-94.8044
Chester,OK,36.2165,-98.9208
Pump Back,OK,36.2707,-95.1178
Hastings,OK,34.2243,-98.1088
Sharon,OK,36.2755,-99.3381
Cottonwood,OK,34.554,-96.2038
Tullahassee,OK,35.8406,-95.4383
Rentiesville,OK,35.5336,-95.4848
Ratliff City,OK,34.4492,-97.5155
Welty,OK,35.6257,-96.4195
Colony,OK,35.3486,-98.6715
Ingalls,OK,36.1047,-96.8708
Gould,OK,34.6692,-99.7736
Atwood,OK,34.9549,-96.3367
Dacoma,OK,36.6596,-98.5635
Bridgeport,OK,35.5476,-98.3775
Pumpkin Hollow,OK,36.0008,-94.837
Bearden,OK,35.3569,-96.3851
Nescatunga,OK,36.7543,-98.156
Mazie,OK,36.1425,-95.3303
Sweetwater,OK,35.4222,-99.9116
McBride,OK,33.9339,-96.6352
Moyers,OK,34.3255,-95.6503
Hanna,OK,35.2022,-95.8896
Hoffman,OK,35.4888,-95.8447
Johnson Prairie,OK,36.0791,-94.9759
Summit,OK,35.6694,-95.4208
Taft,OK,35.7608,-95.5454
Lawtonka Acres,OK,34.7789,-98.5305
Olive,OK,36.0225,-96.4766
Lake Ellsworth Addition,OK,34.8368,-98.3213
Osage,OK,36.295,-96.4179
Paradise Hill,OK,35.6137,-95.0703
Phillips,OK,34.5043,-96.2232
Armstrong,OK,34.0528,-96.3448
Brush Creek,OK,36.4165,-94.7838
Addington,OK,34.2431,-97.9661
Hillsdale,OK,36.5632,-97.9927
Peoria,OK,36.9156,-94.6696
Baker,OK,36.8704,-101.0177
Sour John,OK,35.6206,-95.1432
Maramec,OK,36.2419,-96.6805
St. Louis,OK,35.0812,-96.8598
Leon,OK,33.8773,-97.4291
Pinhook Corner,OK,35.5314,-94.8911
Spaulding,OK,35.0132,-96.4404
Felt,OK,36.5633,-102.795
Dotyville,OK,36.8515,-94.9098
Lakeside Village,OK,34.8003,-98.3809
Mehan,OK,36.0457,-96.9401
Erin Springs,OK,34.8112,-97.6056
Blackburn,OK,36.3731,-96.5965
Earl,OK,34.2033,-96.8893
Panola,OK,34.9273,-95.2099
Bug Tussle,OK,35.0293,-95.6836
Bowring,OK,36.879,-96.1202
Milfay,OK,35.7518,-96.5592
Cowlington,OK,35.3105,-94.7878
Tuskahoma,OK,34.6272,-95.2779
Kildare,OK,36.8085,-97.0499
Lawrence Creek,OK,36.0838,-96.4267
Bache,OK,34.8942,-95.6506
Kendrick,OK,35.7853,-96.7755
Lucien,OK,36.2747,-97.4551
Bentley,OK,34.2174,-96.0797
Cave Spring,OK,35.7292,-94.7577
Hallett,OK,36.2319,-96.5679
Deer Lick,OK,36.4595,-94.7468
Mulberry,OK,35.8631,-94.7014
Sasakwa,OK,34.9468,-96.5253
Gate,OK,36.8517,-100.0552
Albion,OK,34.6622,-95.0993
Smithville,OK,34.4689,-94.6461
Council Hill,OK,35.5558,-95.6525
Headrick,OK,34.627,-99.1373
Loco,OK,34.3297,-97.6807
Oakwood,OK,35.9316,-98.7031
Etta,OK,35.8329,-94.9035
Vanoss,OK,34.7578,-96.8712
Hoyt,OK,35.268,-95.3002
Redbird,OK,35.8871,-95.5873
Putnam,OK,35.8559,-98.9682
Faxon,OK,34.4603,-98.5794
Bison,OK,36.196,-97.8979
Blanco,OK,34.7507,-95.7736
Fittstown,OK,34.6091,-96.6405
Washita,OK,35.1043,-98.3414
Moffett,OK,35.4059,-94.4552
Smith Village,OK,35.4508,-97.457
Isabella,OK,36.2354,-98.3354
Albany,OK,33.8769,-96.16
Emet,OK,34.2063,-96.5421
Nashoba,OK,34.4816,-95.2143
Lima,OK,35.1737,-96.5983
Fox,OK,34.3601,-97.4928
Lake Aluma,OK,35.5334,-97.4484
Elmer,OK,34.4808,-99.3521
Orlando,OK,36.1355,-97.3654
Hendrix,OK,33.7753,-96.4072
Fair Oaks,OK,36.1611,-95.691
Carrier,OK,36.4786,-98.0172
Strang,OK,36.4123,-95.1347
New Alluwe,OK,36.6101,-95.4888
Fay,OK,35.8161,-98.6587
Swink,OK,34.0169,-95.2018
Fallis,OK,35.7493,-97.1182
Renfrow,OK,36.9247,-97.6572
Nardin,OK,36.8041,-97.4499
Reagan,OK,34.3488,-96.7193
Terlton,OK,36.1876,-96.4918
Whippoorwill,OK,36.9123,-96.1288
Webb City,OK,36.8074,-96.7119
Gerty,OK,34.8357,-96.2889
Brooksville,OK,35.2097,-96.9611
Rosston,OK,36.8129,-99.9326
Centrahoma,OK,34.6104,-96.3437
Blackgum,OK,35.6112,-94.99
Caney Ridge,OK,35.7637,-94.8828
Wardville,OK,34.655,-96.0309
Hitchita,OK,35.5199,-95.7517
Utica,OK,33.9051,-96.2214
Golden,OK,34.0312,-94.8978
Duchess Landing,OK,35.3985,-95.4165
IXL,OK,35.5227,-96.3882
Sugden,OK,34.0826,-97.9788
Dwight Mission,OK,35.5581,-94.851
Strong City,OK,35.6698,-99.6005
Dripping Springs,OK,36.1709,-94.6852
Skedee,OK,36.3805,-96.7039
Ashland,OK,34.7668,-96.0706
New Woodville,OK,33.9688,-96.6548
Hopeton,OK,36.6882,-98.662
Hollister,OK,34.3408,-98.8712
Avard,OK,36.6973,-98.7893
Dodge,OK,36.5789,-94.6385
Badger Lee,OK,35.4727,-94.8147
Zion,OK,35.7892,-94.6377
May,OK,36.6167,-99.7485
Mutual,OK,36.2305,-99.168
Elohim City,OK,35.6455,-94.5151
Peckham,OK,36.8866,-97.1781
Nelagoney,OK,36.626,-96.244
Bunch,OK,35.6821,-94.746
Carlton Landing,OK,35.2129,-95.5578
Douglas,OK,36.2605,-97.6666
Hodgen,OK,34.8406,-94.6339
Clearview,OK,35.3987,-96.1876
Homestead,OK,36.15,-98.3969
Watova,OK,36.6197,-95.6604
Macomb,OK,35.1479,-97.0086
Piney,OK,35.8875,-94.5537
Rosedale,OK,34.9188,-97.1848
Amorita,OK,36.924,-98.2936
Adamson,OK,34.9243,-95.5474
Pontotoc,OK,34.4888,-96.629
Old Eucha,OK,36.3551,-94.9379
Shamrock,OK,35.9114,-96.5772
Meridian,OK,35.8442,-97.2456
Grainola,OK,36.9379,-96.6488
Scipio,OK,35.0513,-95.9556
Stidham,OK,35.3686,-95.7008
Foraker,OK,36.8728,-96.5693
Hough,OK,36.872,-101.5747
Texola,OK,35.2225,-99.993
Valley Park,OK,36.2828,-95.7362
Bryant,OK,35.3923,-96.0624
Oak Grove,OK,36.2056,-96.3384
Eagle City,OK,35.9338,-98.59
Byron,OK,36.9014,-98.2944
Quay,OK,36.1596,-96.7089
Knowles,OK,36.8729,-100.1924
Friendship,OK,34.6978,-99.2287
Durham,OK,35.8427,-99.9264
Hitchcock,OK,35.9676,-98.3497
Cooperton,OK,34.8665,-98.8759
Selman,OK,36.8014,-99.4894
Lambert,OK,36.6832,-98.4237
Loveland,OK,34.3046,-98.7708
Lotsee,OK,36.1334,-96.2091
Lovell,OK,36.056,-97.6365
Quinlan,OK,36.4562,-99.0457
Kenton,OK,36.9064,-102.9653
Jefferson,OK,36.7203,-97.7909
Finley,OK,34.3276,-95.498
Hoot Owl,OK,36.36,-95.1214
Clarksville,OK,35.824,-95.5141
Sumner,OK,36.3182,-97.1179
Tagg Flats,OK,36.3387,-94.9037
Pershing,OK,36.5901,-96.2731
Capron,OK,36.8966,-98.5776
Seward,OK,35.7966,-97.4871
Portland,OR,45.5371,-122.65
Eugene,OR,44.0564,-123.1174
Salem,OR,44.9233,-123.0244
Medford,OR,42.3372,-122.854
Gresham,OR,45.5021,-122.4413
Bend,OR,44.0563,-121.3095
Hillsboro,OR,45.5273,-122.936
Beaverton,OR,45.4779,-122.8168
Albany,OR,44.6272,-123.0965
Corvallis,OR,44.5698,-123.2779
Springfield,OR,44.0538,-122.9811
Tigard,OR,45.4237,-122.7845
Aloha,OR,45.492,-122.8725
Lake Oswego,OR,45.4129,-122.7004
Keizer,OR,45.0028,-123.0243
Grants Pass,OR,42.4333,-123.3317
Oregon City,OR,45.3418,-122.5924
McMinnville,OR,45.211,-123.1918
Redmond,OR,44.2612,-121.181
Bethany,OR,45.5614,-122.837
Tualatin,OR,45.3772,-122.7748
West Linn,OR,45.367,-122.6399
Wilsonville,OR,45.3109,-122.7702
Woodburn,OR,45.1472,-122.8603
Forest Grove,OR,45.5243,-123.1097
Newberg,OR,45.3075,-122.9601
Roseburg,OR,43.2231,-123.352
Happy Valley,OR,45.4358,-122.5081
Hayesville,OR,44.9793,-122.9738
Klamath Falls,OR,42.2195,-121.7754
Ashland,OR,42.1905,-122.6992
Milwaukie,OR,45.4445,-122.6219
Sherwood,OR,45.3594,-122.8427
Altamont,OR,42.198,-121.7248
Hermiston,OR,45.8326,-119.2854
Cedar Mill,OR,45.5355,-122.8006
Central Point,OR,42.3764,-122.9111
Lebanon,OR,44.5317,-122.9071
Canby,OR,45.2652,-122.6867
Oak Grove,OR,45.4156,-122.6349
Pendleton,OR,45.6757,-118.8201
Dallas,OR,44.9221,-123.313
Four Corners,OR,44.929,-122.9732
Troutdale,OR,45.5372,-122.3955
The Dalles,OR,45.6053,-121.1818
Coos Bay,OR,43.3789,-124.233
St. Helens,OR,45.8572,-122.8164
La Grande,OR,45.3242,-118.0865
Oatfield,OR,45.4125,-122.594
Cornelius,OR,45.5188,-123.051
Sandy,OR,45.3988,-122.2697
Gladstone,OR,45.3864,-122.5934
Oak Hills,OR,45.5405,-122.8413
Santa Clara,OR,44.1154,-123.1344
Ontario,OR,44.0259,-116.976
Damascus,OR,45.4233,-122.4436
Monmouth,OR,44.8505,-123.2284
Prineville,OR,44.2985,-120.8607
Cottage Grove,OR,43.796,-123.0573
Fairview,OR,45.5469,-122.439
Silverton,OR,45.003,-122.7808
Newport,OR,44.6242,-124.0513
North Bend,OR,43.4075,-124.2364
Astoria,OR,46.1856,-123.8053
White City,OR,42.4316,-122.8322
Molalla,OR,45.1502,-122.5845
Baker City,OR,44.7749,-117.832
Independence,OR,44.8547,-123.1952
Sweet Home,OR,44.4023,-122.7028
Rockcreek,OR,45.5526,-122.876
Lincoln City,OR,44.9751,-124.0072
Eagle Point,OR,42.4677,-122.8016
Bull Mountain,OR,45.4125,-122.832
River Road,OR,44.0833,-123.132
Cedar Hills,OR,45.5047,-122.8053
Florence,OR,43.9916,-124.1063
West Haven-Sylvan,OR,45.5164,-122.7655
Sutherlin,OR,43.3882,-123.3242
Hood River,OR,45.7092,-121.526
Stayton,OR,44.8034,-122.7984
Green,OR,43.1509,-123.3854
Jennings Lodge,OR,45.3927,-122.6152
Scappoose,OR,45.7582,-122.873
Madras,OR,44.6483,-121.139
Garden Home-Whitford,OR,45.4642,-122.7588
Umatilla,OR,45.9119,-119.3133
Milton-Freewater,OR,45.934,-118.3909
Seaside,OR,45.9889,-123.9214
West Slope,OR,45.4962,-122.773
Raleigh Hills,OR,45.4851,-122.7567
Junction City,OR,44.2068,-123.2102
Brookings,OR,42.0697,-124.3002
Talent,OR,42.2404,-122.7807
Warrenton,OR,46.1685,-123.9302
Deschutes River Woods,OR,43.9887,-121.3608
Creswell,OR,43.9212,-123.016
Winston,OR,43.1201,-123.4246
Philomath,OR,44.5423,-123.3599
Veneta,OR,44.0471,-123.3514
Tillamook,OR,45.4562,-123.8331
Marlene Village,OR,45.5173,-122.8199
King City,OR,45.4012,-122.8069
Sheridan,OR,45.096,-123.3983
Roseburg North,OR,43.2662,-123.3477
Crooked River Ranch,OR,44.4242,-121.2757
Phoenix,OR,42.2749,-122.8154
Wood Village,OR,45.5358,-122.4205
Lafayette,OR,45.2463,-123.1115
Estacada,OR,45.2986,-122.3337
Reedsport,OR,43.6983,-124.1121
Metzger,OR,45.4493,-122.7621
Aumsville,OR,44.8462,-122.87
Beavercreek,OR,45.2756,-122.5136
Tri-City,OR,42.9894,-123.2999
Coquille,OR,43.1802,-124.1841
Boardman,OR,45.8378,-119.6937
Harrisburg,OR,44.2719,-123.1656
Three Rivers,OR,43.8366,-121.4646
Toledo,OR,44.6198,-123.9341
Myrtle Creek,OR,43.0227,-123.2812
Hubbard,OR,45.1819,-122.8072
Mount Angel,OR,45.0695,-122.7972
Jefferson,OR,44.7171,-123.0068
Bandon,OR,43.1141,-124.4158
North Plains,OR,45.5974,-122.9948
Oakridge,OR,43.7451,-122.4638
Dundee,OR,45.2759,-123.007
Redwood,OR,42.4219,-123.3915
Nyssa,OR,43.8779,-116.9956
Shady Cove,OR,42.6117,-122.8179
Eagle Crest,OR,44.2614,-121.2995
Jacksonville,OR,42.3127,-122.9692
Sisters,OR,44.2923,-121.5531
Sublimity,OR,44.8294,-122.7923
Millersburg,OR,44.6779,-123.0691
Burns,OR,43.5883,-119.0612
Myrtle Point,OR,43.0617,-124.1327
Dayton,OR,45.2198,-123.0781
Warm Springs,OR,44.7669,-121.2898
Gold Beach,OR,42.3974,-124.4171
Gervais,OR,45.1081,-122.8964
Odell,OR,45.6354,-121.5522
Lakeview,OR,42.1919,-120.3527
Lincoln Beach,OR,44.8746,-124.031
Willamina,OR,45.0784,-123.4848
Bunker Hill,OR,43.3502,-124.2082
La Pine,OR,43.6869,-121.4853
Bay City,OR,45.5216,-123.8858
Turner,OR,44.8489,-122.9518
Juniper Canyon,OR,44.2027,-120.755
Stanfield,OR,45.7846,-119.2187
Vernonia,OR,45.8611,-123.1834
Mulino,OR,45.2234,-122.5617
Enterprise,OR,45.4258,-117.2789
Carlton,OR,45.2945,-123.1753
Clatskanie,OR,46.1047,-123.2045
Vale,OR,43.984,-117.2418
Depoe Bay,OR,44.8091,-124.0599
Heceta Beach,OR,44.0248,-124.1208
Culver,OR,44.5234,-121.211
Banks,OR,45.615,-123.1071
Durham,OR,45.3941,-122.758
Cave Junction,OR,42.1672,-123.6473
Rainier,OR,46.0768,-122.9405
Boring,OR,45.4304,-122.3716
Stafford,OR,45.3786,-122.6822
Irrigon,OR,45.8958,-119.4883
Harbor,OR,42.0385,-124.2516
Gearhart,OR,46.0289,-123.9173
Union,OR,45.2089,-117.8679
Keno,OR,42.1309,-121.928
Brownsville,OR,44.3922,-122.9834
Mill City,OR,44.752,-122.4777
Canyonville,OR,42.9273,-123.2789
Waldport,OR,44.4172,-124.0665
Amity,OR,45.1153,-123.2033
Columbia City,OR,45.895,-122.8116
John Day,OR,44.4181,-118.9563
Merlin,OR,42.5204,-123.4252
Dunthorpe,OR,45.4417,-122.6594
Lakeside,OR,43.5795,-124.1733
Barview,OR,43.347,-124.3073
Chenoweth,OR,45.6206,-121.2363
Rogue River,OR,42.4354,-123.1681
Warren,OR,45.8133,-122.8796
Hines,OR,43.5569,-119.0803
Falls City,OR,44.8648,-123.4372
Rose Lodge,OR,45.0187,-123.8882
Saunders Lake,OR,43.5214,-124.211
Cascade Locks,OR,45.6763,-121.8719
Sunriver,OR,43.8815,-121.4368
Coburg,OR,44.1394,-123.0588
Elgin,OR,45.5646,-117.9213
Halsey,OR,44.3827,-123.111
Rockaway Beach,OR,45.6186,-123.9398
Terrebonne,OR,44.3533,-121.1807
Glide,OR,43.3029,-123.0666
New Hope,OR,42.3693,-123.359
Pacific City,OR,45.2054,-123.9536
Oakland,OR,43.4233,-123.2969
Yamhill,OR,45.3409,-123.1846
Grand Ronde,OR,45.0739,-123.6211
Tangent,OR,44.5477,-123.1109
Cannon Beach,OR,45.8884,-123.9603
Athena,OR,45.8133,-118.4926
Prineville Lake Acres,OR,44.1676,-120.7889
Joseph,OR,45.3525,-117.2304
Lyons,OR,44.7777,-122.6098
Heppner,OR,45.3547,-119.556
Donald,OR,45.2227,-122.8389
Pilot Rock,OR,45.496,-118.8333
Ruch,OR,42.2314,-123.0403
Drain,OR,43.6623,-123.3143
Gold Hill,OR,42.4358,-123.0527
Dunes City,OR,43.9079,-124.0985
Island City,OR,45.3358,-118.0492
Riddle,OR,42.9542,-123.3644
Bayshore,OR,44.4419,-124.0754
Maywood Park,OR,45.5524,-122.5617
Adair Village,OR,44.6706,-123.216
Lowell,OR,43.9208,-122.7819
Yoncalla,OR,43.6003,-123.2875
Williams,OR,42.2194,-123.2922
Mission,OR,45.6586,-118.6655
Dexter,OR,43.9188,-122.822
Bayside Gardens,OR,45.7143,-123.9165
Glasgow,OR,43.4371,-124.1961
South Lebanon,OR,44.5055,-122.8959
Siletz,OR,44.7219,-123.9187
Foots Creek,OR,42.3845,-123.1408
Powers,OR,42.8859,-124.0734
Running Y Ranch,OR,42.2751,-121.8747
Dufur,OR,45.4531,-121.1288
Scio,OR,44.7046,-122.8508
Lookingglass,OR,43.1848,-123.4999
Metolius,OR,44.5875,-121.176
Aurora,OR,45.2284,-122.7573
Port Orford,OR,42.7497,-124.4973
Knappa,OR,46.1694,-123.5822
Malin,OR,42.0133,-121.4096
Wallowa,OR,45.5704,-117.5286
Netarts,OR,45.4356,-123.9344
Svensen,OR,46.1543,-123.6528
Canyon City,OR,44.3931,-118.9494
Selma,OR,42.2797,-123.6151
Monroe,OR,44.3168,-123.2989
Falcon Heights,OR,42.1314,-121.7566
Condon,OR,45.2366,-120.186
Merrill,OR,42.026,-121.6008
Tetherow,OR,44.0389,-121.3667
Prairie City,OR,44.4611,-118.7094
Orient,OR,45.4691,-122.3545
Glendale,OR,42.7381,-123.4294
Yachats,OR,44.3127,-124.1023
Cove,OR,45.2964,-117.8102
Tumalo,OR,44.1561,-121.328
Mosier,OR,45.685,-121.3951
Mount Vernon,OR,44.4169,-119.1132
Garibaldi,OR,45.5607,-123.9112
North Powder,OR,45.03,-117.9205
Takilma,OR,42.0409,-123.6223
Neotsu,OR,44.9944,-123.9783
Fairview,OR,45.4583,-123.7927
Trail,OR,42.6567,-122.8135
Huntington,OR,44.3501,-117.2668
Gaston,OR,45.4348,-123.1449
Chiloquin,OR,42.5764,-121.8677
Umapine,OR,45.976,-118.501
O'Brien,OR,42.0702,-123.7077
Echo,OR,45.7431,-119.1917
Labish Village,OR,45.0191,-122.9736
Prospect,OR,42.7526,-122.4757
Melrose,OR,43.2529,-123.4574
San Marine,OR,44.3533,-124.0904
Lacomb,OR,44.5844,-122.7417
Cherry Grove,OR,45.4508,-123.2482
Rivergrove,OR,45.3851,-122.733
Gardiner,OR,43.7327,-124.1068
Arlington,OR,45.7207,-120.1887
Fossil,OR,44.9981,-120.2146
Green Meadows,OR,45.6131,-118.8
Oceanside,OR,45.4549,-123.961
Jasper,OR,43.9892,-122.91
Weston,OR,45.8165,-118.4258
Manzanita,OR,45.7165,-123.9352
Marcola,OR,44.1751,-122.8582
Crawfordsville,OR,44.3561,-122.8649
Wasco,OR,45.5917,-120.6974
Gates,OR,44.7561,-122.4201
Adams,OR,45.7662,-118.5643
Pine Hollow,OR,45.242,-121.291
Bonanza,OR,42.2003,-121.4066
Butte Falls,OR,42.5414,-122.5691
Elmira,OR,44.07,-123.3588
Johnson City,OR,45.4046,-122.5794
Wimer,OR,42.5446,-123.148
Maupin,OR,45.1732,-121.0881
Scotts Mills,OR,45.041,-122.6689
St. Paul,OR,45.2123,-122.9772
Halfway,OR,44.8781,-117.1097
Mehama,OR,44.7914,-122.6308
Ione,OR,45.5029,-119.822
